Compte_key_Payeur,client_total_montant,client_moy_montant_cheque,client_max_montant_cheque,client_min_montant_cheque,client_freq_transactions,client_nb_operations_distinctes,client_recence,client_nb_paiements_fractionnes_records,client_score_fragmentation,Segment,pca1,pca2,Cluster_Hc_client,Niveau_Risque_hc_client,Cluster_Kmeans_client,Niveau_Risque_Kmeans_client
1736953,808.0,108.0,160.0,56.0,7,2,29,2,3.5,Particulier,-0.6768036137862213,-0.3283896514935462,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1736986,6004.74,181.98833333333334,300.0,130.0,35,4,1,6,8.75,Particulier,0.5441637683966237,1.0790691802771364,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1737283,14862.5,657.5,1000.0,100.0,21,5,27,5,4.2,Particulier,0.39145560241579924,0.4997881804421506,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1737306,4150.0,303.3333333333333,620.0,130.0,15,3,57,3,5.0,Particulier,-0.21684690830565437,0.044318178192671635,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1737307,1480.0,140.0,180.0,100.0,10,2,4,2,5.0,Particulier,-0.570399971952341,-0.21853714520456663,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1751370,2109.5,65.25,119.0,20.0,29,6,421,6,4.833333333333333,Particulier,0.4563131878393544,1.0816929667142758,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1751391,3520.0,440.0,440.0,440.0,8,1,0,1,8.0,Particulier,-0.5842354821037002,-0.46071358451058847,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1760167,900.0,300.0,300.0,300.0,3,1,518,1,3.0,Particulier,-0.875407494907089,-0.7253011259019392,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1760248,28420.705,743.1764285714286,1000.0,544.235,38,7,70,7,5.428571428571429,Particulier,1.2362252775261053,1.2444831895827801,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1806271,1920.0,240.0,250.0,230.0,8,2,232,2,4.0,Particulier,-0.5922531661881985,-0.3358956492040587,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1806401,900.0,300.0,300.0,300.0,3,1,454,1,3.0,Particulier,-0.875407494907089,-0.7253011259019392,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1806410,3900.0,650.0,1000.0,300.0,6,2,285,2,3.0,Particulier,-0.5051567214851778,-0.5393980903017367,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1806420,13129.92,606.3342857142858,1660.0,80.0,23,7,18,7,3.2857142857142856,Particulier,0.8162124212440167,0.9232597347850956,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1806452,20221.6,148.93846153846155,340.0,30.0,133,22,7,26,6.045454545454546,Particulier,5.671580076005788,7.1867140240326,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1806701,2918.007,213.16725,304.669,176.0,14,4,27,4,3.5,Particulier,-0.13184266129390362,0.22405008221136105,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1806702,600.0,200.0,200.0,200.0,3,1,33,1,3.0,Particulier,-0.9118185047428488,-0.6913033892382433,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1809322,4095.0,271.6666666666667,350.0,215.0,14,2,175,3,7.0,Particulier,-0.2908748243958646,0.009667678387973012,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1809381,734.4,64.8,72.0,57.6,11,2,34,2,5.5,Particulier,-0.5709897844606554,-0.15321030989974097,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1809537,480.0,120.0,120.0,120.0,4,1,301,1,4.0,Particulier,-0.8953630604771614,-0.601179592053599,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1809568,760.0,190.0,190.0,190.0,4,1,547,1,4.0,Particulier,-0.8693383075387987,-0.6250849181296574,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1809592,76405.976,4960.3984,20000.0,301.992,16,5,85,5,3.2,Professional,3.1441875488118405,-1.7743330868468585,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1809720,1512.0,214.0,228.0,200.0,7,2,133,2,3.5,Particulier,-0.6343628162413513,-0.3670893987721943,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1809827,3000.0,500.0,500.0,500.0,6,1,578,1,6.0,Particulier,-0.6570865402498665,-0.6062608880836563,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1809845,1770.0,177.0,177.0,177.0,10,1,41,1,10.0,Particulier,-0.5980421095610211,-0.24361404417516616,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1809882,288469.436,3211.451363636364,10000.0,500.0,83,22,26,22,3.772727272727273,Particulier,7.890956558555455,4.101711815475061,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1809884,1470.0,490.0,490.0,490.0,3,1,152,1,3.0,Particulier,-0.8062265762191456,-0.7898968255629614,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1809885,20030.0,438.0,3000.0,50.0,47,14,11,15,3.357142857142857,Particulier,2.7655282785450814,3.0275940125203102,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1809968,1240.0,70.0,150.0,40.0,22,4,18,4,5.5,Particulier,-0.01223689063814514,0.5112051624782029,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1809982,1650.0,550.0,550.0,550.0,3,1,218,1,3.0,Particulier,-0.7843799703176898,-0.810295467561179,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1810117,240.0,80.0,80.0,80.0,3,1,651,1,3.0,Particulier,-0.9555117165457604,-0.6505061052418082,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1810120,225.0,75.0,75.0,75.0,3,1,92,1,3.0,Particulier,-0.9573322670375484,-0.6488062184086234,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1810151,5740.0,393.3333333333333,440.0,300.0,14,3,0,3,4.666666666666667,Particulier,-0.21541458293522295,-0.011189839076059326,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1810158,2960.0,176.66666666666666,270.0,100.0,18,3,230,3,6.0,Particulier,-0.2036516280118015,0.19310812832598415,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1810174,13264.666000000001,578.1206,779.512,446.834,23,4,12,5,5.75,Professional,0.3683920171560919,0.4700717654896696,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1810180,6529.336,428.9668,800.0,94.834,16,5,13,5,3.2,Particulier,0.17272793945220846,0.4206787151246347,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1810191,1400.0,175.0,250.0,100.0,8,2,15,2,4.0,Particulier,-0.6199253457663499,-0.3097554934754005,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1810204,5299.965,1766.655,1766.655,1766.655,3,1,356,1,3.0,Particulier,-0.34138359860042744,-1.2239306305668685,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1810239,10900.0,1290.0,2000.0,580.0,9,2,230,2,4.5,Particulier,-0.15147003728155534,-0.6228409649949793,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1810246,750.0,150.0,150.0,150.0,5,1,273,1,5.0,Particulier,-0.8383951802035691,-0.548544942694567,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1810272,450.0,150.0,150.0,150.0,3,1,419,1,3.0,Particulier,-0.9300240096607286,-0.6743045209063953,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1810281,660.0,110.0,110.0,110.0,6,1,342,1,6.0,Particulier,-0.8080658197864317,-0.47188278393208105,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1810283,4293.8,89.95,115.6,35.0,46,7,29,8,6.571428571428571,Particulier,1.0725605003407184,1.8117680037226753,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1810285,8315.14,1663.028,1663.028,1663.028,5,1,0,1,5.0,Particulier,-0.26427024299207996,-1.0675618876696211,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1810432,1740.0,290.0,290.0,290.0,6,1,0,1,6.0,Particulier,-0.73838307538494,-0.5339034473866542,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1810446,5078.543,113.350375,214.0,40.0,44,8,6,8,5.5,Particulier,1.1265056277972252,1.8340844642447613,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1810483,389.4,64.9,79.8,50.0,6,2,48,2,3.0,Particulier,-0.7238714994048717,-0.35607364221432747,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1810564,299.4,49.9,49.9,49.9,6,1,26,1,6.0,Particulier,-0.8313321138893741,-0.45117477352308183,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1810689,2793.86,122.00999999999999,200.0,91.34,26,4,57,4,6.5,Particulier,0.1079332685152248,0.6099472297113845,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1810707,2557.941,169.53900000000002,206.418,100.0,14,3,6,3,4.666666666666667,Particulier,-0.314268253783067,0.06634280946684322,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1810716,20640.0,890.0,1700.0,80.0,15,2,47,2,7.5,Particulier,-0.035399115129866786,-0.25357232464918616,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1810753,4418.0,124.5,157.0,87.0,38,8,29,8,4.75,Particulier,1.008780038253101,1.6879687802089887,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1810760,6445.0,238.33333333333334,400.0,100.0,22,3,0,3,7.333333333333333,Particulier,-0.05613173917193829,0.3031644952941609,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1810774,11364.21,166.36966666666666,275.0,68.0,71,9,1,9,7.888888888888889,Particulier,1.8655024492307677,2.6466181889431226,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1810783,876.0,146.0,146.0,146.0,6,1,105,1,6.0,Particulier,-0.7941292709061334,-0.4842869166229956,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1810811,600.0,100.0,100.0,100.0,6,1,89,1,6.0,Particulier,-0.8119370833642923,-0.46843719151793806,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1810819,4015.0,182.5,270.0,95.0,22,2,125,2,11.0,Particulier,-0.17734363907849662,0.2549916709787998,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1810950,5046.044,231.89133333333334,362.0,110.0,24,6,33,6,4.0,Particulier,0.4326024195270012,0.8962545727536457,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1810952,6000.0,2000.0,2000.0,2000.0,3,1,95,1,3.0,Inconnu,-0.2564203276991739,-1.3032626491847699,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1813791,600.0,100.0,100.0,100.0,6,1,544,1,6.0,Particulier,-0.8119370833642923,-0.46843719151793806,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1814129,663.0,110.5,121.0,100.0,6,2,511,2,3.0,Particulier,-0.706116214130555,-0.3720255302592921,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1814130,299.4,49.9,49.9,49.9,6,1,36,1,6.0,Particulier,-0.8313321138893741,-0.45117477352308183,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1814369,9294.0,752.9333333333334,1000.0,258.8,13,3,189,3,4.333333333333333,Particulier,-0.11913214494861611,-0.13308743158080807,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1814387,1169.72,67.74666666666667,70.0,63.24,17,3,29,3,5.666666666666667,Particulier,-0.2798079992560582,0.19660488048489244,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1814389,472.275,94.455,94.455,94.455,5,1,155,1,5.0,Particulier,-0.8594719677034779,-0.5294912330417123,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1814648,750.0,250.0,250.0,250.0,3,1,362,1,3.0,Particulier,-0.8936129998249689,-0.7083022575700912,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1815225,4110.0,72.5,140.0,45.0,58,10,0,10,5.8,Particulier,1.7111714632810424,2.583969831291429,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1815255,2210.0,285.0,500.0,70.0,7,2,216,2,3.5,Particulier,-0.6094643544110502,-0.38100550233234026,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1815268,1600.0,100.0,100.0,100.0,16,3,92,3,5.333333333333333,Particulier,-0.29032102386042563,0.1514049265682393,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1851187,412.5,82.5,82.5,82.5,5,1,28,1,5.0,Particulier,-0.8640083435169879,-0.5253902860815921,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1852417,7276.5,661.5,661.5,661.5,11,1,418,1,11.0,Professional,-0.345872198661749,-0.35141430829017334,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1854076,1792.0,112.8,160.0,59.0,16,5,1,5,3.2,Particulier,0.030894990752217,0.5220472887956257,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1864135,300000.0,100000.0,100000.0,100000.0,3,1,21,1,3.0,Inconnu,35.426369311345354,-34.62104457960677,1,Client Cluster HC 2,1,Client Cluster KMeans 2
1864587,2445.0,159.5,186.0,133.0,14,2,96,2,7.0,Particulier,-0.43595922108115104,-0.06426616833427425,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1865384,2800.0,700.0,700.0,700.0,4,1,221,1,4.0,Particulier,-0.6797293932735847,-0.7992522938266536,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1893256,17865.0,1985.0,1985.0,1985.0,9,1,27,1,9.0,Particulier,0.09747418129941772,-0.9376997344825547,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1893266,234.49,46.898,46.898,46.898,5,1,546,1,5.0,Particulier,-0.8775176744841633,-0.5131776626040346,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1893746,440.0,50.0,70.0,30.0,8,2,582,2,4.0,Particulier,-0.6686482366586987,-0.2693646900201093,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1894559,4713.0,523.6666666666666,594.0,400.0,9,3,29,3,3.0,Particulier,-0.3058620576084244,-0.21768247586257772,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1895263,10161.439,216.98441666666668,393.813,80.0,47,12,29,12,3.9166666666666665,Professional,1.9598072192000466,2.712789926384402,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1895779,2276.783,192.75366666666665,271.0,82.261,11,3,1,3,3.6666666666666665,Particulier,-0.38482804071236854,-0.03872479278820543,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1896703,962.0,88.5,100.0,77.0,11,2,75,2,5.5,Particulier,-0.5612596914244415,-0.16127226222851987,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1899099,1000.0,250.0,250.0,250.0,4,1,526,1,4.0,Particulier,-0.8470313764487736,-0.6455751976234216,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1899542,1290.0,215.0,300.0,130.0,6,2,167,2,3.0,Particulier,-0.6673940302568605,-0.4039685608922633,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1900831,705.0,141.0,141.0,141.0,5,1,70,1,5.0,Particulier,-0.8418102686453582,-0.5454576551461704,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1903033,9590.0,536.6666666666666,660.0,400.0,17,3,15,3,5.666666666666667,Particulier,-0.05939529097238257,0.03454085890070582,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1903654,3240.0,270.0,270.0,270.0,12,1,211,1,12.0,Particulier,-0.46571521190634996,-0.15083317786944397,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1903854,2400.0,600.0,600.0,600.0,4,1,152,1,4.0,Professional,-0.71690761175696,-0.7651018280037132,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1905953,486.747,162.249,162.249,162.249,3,1,524,1,3.0,Particulier,-0.9255640250659464,-0.6784689036703314,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1906189,2580.0,180.0,230.0,130.0,16,2,27,2,8.0,Particulier,-0.36844161002252823,0.011444460517505951,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1907599,624.0,156.0,156.0,156.0,4,1,615,1,4.0,Particulier,-0.8819789018231463,-0.6134737597498576,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1908717,2780.0,127.5,300.0,70.0,20,4,4,4,5.0,Particulier,-0.020616261215604677,0.4268565823512613,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1909810,882.0,98.0,98.0,98.0,9,1,305,1,9.0,Particulier,-0.6764649373844052,-0.27887044822894547,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1909893,900.0,300.0,300.0,300.0,3,1,153,1,3.0,Particulier,-0.875407494907089,-0.7253011259019392,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1912436,3706.1279999999997,136.784,177.515,24.509,30,4,50,4,7.5,Particulier,0.19747542571827942,0.7356063012516485,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1913637,4000.0,1000.0,1000.0,1000.0,4,1,245,1,4.0,Particulier,-0.5681947378234588,-0.901703691295475,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1918523,779.305,155.861,155.861,155.861,5,1,155,1,5.0,Particulier,-0.8361711987194217,-0.5505554529524729,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1921056,24683.0,857.625,1725.0,100.0,32,8,15,8,4.0,Professional,1.294355238330714,1.2975452608179212,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1922409,3900.0,326.6666666666667,500.0,80.0,13,3,120,3,4.333333333333333,Particulier,-0.28352557882148854,-0.008887431109439512,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1922595,13840.452,501.351625,1700.0,200.0,28,7,69,8,4.0,Professional,1.017081794288286,1.1544033715899373,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1923583,1683.2,58.160000000000004,80.0,45.0,30,5,172,5,6.0,Particulier,0.3110592256700617,0.9199396948073805,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1924116,2100.0,200.0,300.0,100.0,9,2,153,2,4.5,Particulier,-0.5765909442599281,-0.27709058745637427,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1924520,3000.0,1000.0,1000.0,1000.0,3,1,274,1,3.0,Particulier,-0.620530426056771,-0.9632852825478105,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1924922,685.0,137.0,137.0,137.0,5,1,336,1,5.0,Particulier,-0.8433280857305978,-0.5440855273468829,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1925326,500.0,100.0,100.0,100.0,5,1,5,1,5.0,Particulier,-0.8573678937690644,-0.5313933452034745,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1925534,42940.0,3062.6666666666665,6000.0,188.0,15,3,11,3,5.0,Particulier,0.951402211934182,-0.786783907076759,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1928715,6300.0,650.0,700.0,600.0,10,2,183,2,5.0,Particulier,-0.35969521037266844,-0.3964049673547596,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1929143,2063.46,108.31199999999998,162.78,60.0,19,5,1,5,3.8,Particulier,0.09648741724314976,0.6038763974427496,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1932147,2812.02,124.455,200.0,39.82,26,4,1,4,6.5,Particulier,0.10225135932156615,0.616429013728041,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1932455,3408.0,260.53333333333336,350.0,181.6,13,3,61,3,4.333333333333333,Particulier,-0.29792851283584476,-0.001624846412656757,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1933247,2424.0,238.5,305.0,172.0,11,2,78,2,5.5,Particulier,-0.5001580671478343,-0.2108146533597092,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1934923,3000.0,500.0,750.0,250.0,6,2,397,2,3.0,Particulier,-0.5609001442605382,-0.49316844582760944,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1935776,985.0,112.5,140.0,85.0,9,2,498,2,4.5,Particulier,-0.6133050216900425,-0.24999487705314297,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1937560,192400.0,2516.6666666666665,10000.0,200.0,48,9,0,9,5.333333333333333,Professional,4.069722280542903,0.7644051355852707,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1940223,1081.008,120.112,120.112,120.112,9,1,35,1,9.0,Particulier,-0.6673958638325574,-0.2865906565901748,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1940275,960.0,320.0,320.0,320.0,3,1,25,1,3.0,Particulier,-0.8681252929399371,-0.7321006732346783,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1940282,1785.0,182.5,300.0,65.0,13,2,188,2,6.5,Particulier,-0.4653118506952857,-0.10676422921016038,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1940346,8915.0,153.61111111111111,270.0,60.0,61,18,7,18,3.388888888888889,Particulier,3.2670005356489873,4.370408386092355,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1940358,3363.0,1121.0,1121.0,1121.0,3,1,267,1,3.0,Particulier,-0.5764731041555018,-1.0044225439108827,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1941346,18544.0,891.3333333333334,1600.0,250.0,20,6,26,6,3.3333333333333335,Particulier,0.6736540973661098,0.5747885280108194,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1942137,2760.0,460.0,500.0,420.0,6,2,28,2,3.0,Particulier,-0.5715015836976275,-0.49083998382087335,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1942455,1820.0,145.0,220.0,70.0,11,2,5,2,5.5,Particulier,-0.5368819514451728,-0.17806908020126594,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1943159,630.0,210.0,210.0,210.0,3,1,263,1,3.0,Particulier,-0.9081774037592728,-0.6947031629046129,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1944715,3061.5950000000003,199.02125,517.0,39.085,17,4,25,4,4.25,Professional,-0.0604075261331406,0.3159432431079742,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1946626,3259.0,376.5,500.0,253.0,8,2,411,2,4.0,Particulier,-0.5380604109458429,-0.37753161291253234,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1947307,3118.048,779.512,779.512,779.512,4,1,167,1,4.0,Particulier,-0.6501682481930833,-0.82640601221179,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1947943,900.0,300.0,300.0,300.0,3,1,95,1,3.0,Particulier,-0.875407494907089,-0.7253011259019392,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1951066,3666.41,91.789375,174.75,32.35,40,8,0,8,5.0,Particulier,1.032144087772636,1.747046975062503,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1951628,312.5,62.5,62.5,62.5,5,1,0,1,5.0,Particulier,-0.871597428943186,-0.5185296470851551,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1951795,300.0,50.0,70.0,30.0,6,2,81,2,3.0,Particulier,-0.7297582842114041,-0.3506615431886156,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1952163,1352.0720000000001,150.25900000000001,150.518,150.0,9,2,63,2,4.5,Particulier,-0.5969759534285026,-0.2647054914015458,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1953039,13400.0,1075.0,1500.0,500.0,13,4,67,4,3.25,Particulier,0.1877779761078695,-0.06536955907124059,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1953311,1290.1100000000001,129.011,132.948,125.074,10,2,91,2,5.0,Particulier,-0.5747664484435105,-0.21652842994201285,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1953769,2192.0,274.0,274.0,274.0,8,1,22,1,8.0,Particulier,-0.6510455902062707,-0.4030096896271235,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1953925,1400.0,200.0,200.0,200.0,7,1,523,1,7.0,Particulier,-0.7270264285332982,-0.4400896911330757,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1954559,3393.236,110.84983333333332,195.0,37.0,28,5,29,6,5.6,Particulier,0.39122693665611447,0.9622672090805816,0,Client Cluster HC 1,0,Client Cluster KMeans 1
